"9d40d14d15f5a0cae86595ea93313f02	727412faf7aef5ef3c7e0f03350d80c7	5		O produto atendeu com as minhas espectativas	2017/5/10 00:00	2017/5/13 13:55	The product answered with my spectatives	1",,,,,,,,,,,,,,
"2c90f4e50406662ea1bb173d439a2256	d063dcc119860db74b0e76cbac5fb4ca	5	Bom Produto recomendo	Um produto que satisfaz a necessidade de quem quer um rel?gio funcionando conforme os padr?es da categoria.	2018/8/30 00:00	2018/8/31 02:35	A product that satisfies the need for anyone who wants a clock running according to the category standards.	1",,,,,,,,,,,,,,
"3aa12a842315c38fe80754cb16e30bff	b1bb317f7d7fdeefca25499d3e62cb48	4		""N?O ERA EXATAMENTE O QUE EU QUERIA"," MAS SERVIU""	2017/4/5 00:00	2018/4/7 16:21	""It was not exactly what I wanted"," but it served""	0",,,,,,,,,,,,
"e7f57fe3de9309cbbfc1cef83d640a4d	5c97cc0de518333940b05d3c09558004	5		?timo produto e entrega muito r?pida.	2018/1/11 00:00	2018/1/13 15:46	Great product and very fast delivery.	1",,,,,,,,,,,,,,
"c05cc4220252a611127c58e89924d1c6	b6cf32bbf714e2bc090814145da801db	5		""Produto entregue dentro do prazo e em perfeitas condi??es.",,,,,,,,,,,,,,
"Fiquei satisfeita""	2017/6/6 00:00	2017/6/7 11:58	""Product delivered within the deadline and in perfect conditions.",,,,,,,,,,,,,,
"I was satisfied""	1",,,,,,,,,,,,,,
"58c3798ac38a6a99cd42df4a7f1551bf	6be0e40ad5ed600b9e6b90fb9f58ba3a	1	Recebi Errado	Pedi o Pure Seduction e veio o Love Spell.	2018/4/26 00:00	2018/4/27 00:49	I ordered Pure Seduction and came the Love Spell.	1",,,,,,,,,,,,,,
"aec0a52ec5a1f6dbab4e0ff4cd53b4b0	2887e340dedffaaf9e4f86c762b2a788	5		""Produto excelente"," recomendo. Minha beb? tem 2 anos e adorou. ""	2017/11/14 00:00	2017/11/17 01:02	""Excellent product"," recommend. My baby is 2 years old and loved it.""	1",,,,,,,,,,,,
"f4de31739cff31940310dff523d6d59e	443927ed7bbf7df399ca64efdb0b684c	1		Comprei dois e entregaram um so .isso ? um absurdo . Seus ladr?es	2017/12/10 00:00	2017/12/12 01:50	I bought two and delivered one. This is absurd. Your thieves	1",,,,,,,,,,,,,,
"44bbb1f30d6ba0bcb5a6b44266bf2079	8b693238573589337ab106bbf08ed2b3	5		Sem coment?rios	2018/3/27 00:00	2018/3/27 18:04	No comments	1",,,,,,,,,,,,,,
"dfd3f4b41c7041cec43169db756d7b07	2bacd0ec76fd0e9fe78bc4395ba0d63b	5		""O produto chegou rapidamente"," at? mesmo antes do prazo e muito bem embalado.""	2017/6/18 00:00	2017/6/19 13:27	""The product arrived quickly"," even before the deadline and very well packaged.""	1",,,,,,,,,,,,
"e77357d62477e6c7fa3d22968cd03880	d9f834b712ac280bbbbcd7a3114c240c	1		Gostaria de sabe pq n?o venhor o inalador certo perdi um e venhor outro estou tentando fala com o vendendo e n?o consigo.	2017/12/8 00:00	2017/12/8 22:25	I would like to know why I do not come the right inhaler I lost one and I'll come on another I'm trying to talk to selling it and I can not.	0",,,,,,,,,,,,,,
"bb2b14ad2b260c43fc466d0052788cb7	3933b7e5a1db4b87455b4c0a6c561690	5		Muito bom	2017/8/10 00:00	2017/8/13 11:22	Very good	1",,,,,,,,,,,,,,
"c8338630bdba0c7a4c7f1c5877c3b2f2	ff60bb891018547f7e6b79f9286ff166	5		Excelente qualidade	2017/9/27 00:00	2017/9/28 11:37	Excellent quality	1",,,,,,,,,,,,,,
"2c3eb41975f451de4e976f1d3f09aa5b	61bc37c42c68767e75243b8c2061f5aa	1		Loja p?ssima meu produto nunca chegava nem saiu do status aguardando nota fiscal at? que desisti da compra e at? agora n?o recebi a informa??o de ressarcimento	2018/2/3 00:00	2018/2/5 02:58	Lousy store my product never came or left the status awaiting invoice until I gave up the purchase and so far I have not received the information of reimbursement	0",,,,,,,,,,,,,,
"8cce4bddcb12277abfc5be6b9c4f9361	143557cd5a7387503d5222e9a1efed75	4		N?o h?	2018/4/15 00:00	2018/4/17 11:19	There is not	0",,,,,,,,,,,,,,
"3ed02aadc78818910dc6e3e49c654bd2	d8337c037ad19b2a0b903ccfc3e06464	1		Faltou produto. Rel?gio com pingente Torre Eiffel.	2018/2/10 00:00	2018/2/13 14:22	Missed product. Clock with Eiffel tower pendant.	1",,,,,,,,,,,,,,
"54ec3cfec170b2da86a02e6fe846bf72	bbed43d93838be47e3a0b194063660e2	5	Bom	Gostei	2018/6/29 00:00	2018/6/30 21:25	Liked it	1",,,,,,,,,,,,,,
"68783c8c4d36375cefb318f92f0097e4	5c9a09fd2021bf429b060aa68282c87a	5		Produto entregue sem problemas.	2017/11/14 00:00	2017/11/16 23:39	Product delivered without problems.	1",,,,,,,,,,,,,,
"c1e8a952e868f51d6bd603e686027f02	9aa01fd658d6e6794dfc650349c61735	5		O produto chegou muito r?pido pois comprei no domingo e chegou na quarta feira e veio tudo direitinho	2018/3/22 00:00	2018/3/24 18:35	The product arrived very fast because I bought it on Sunday and arrived on Wednesday and everything came right	1",,,,,,,,,,,,,,
"6aaa6500d771d5bc6627f1c2bcdaf9ce	f6ca2b9e738276a523e65504634a762d	5		""Satisfeito"," chegou antes do prazo. ""	2018/3/20 00:00	2018/3/21 04:05	""Satisfied"," it came before the deadline.""	1",,,,,,,,,,,,
"45db266493662596c3ef869178bdc298	4e0d63d72f1cacc32d4cbc36b7d1d176	3		A caixa veio amassada e molhada. Veio quatro frasco de 500 ML e um veio trincado e vazou metade do produto.	2018/2/24 00:00	2018/2/26 20:16	The box came crumpled and wet. It came four vial of 500 ml and a cracked shaft and leaked half the product.	1",,,,,,,,,,,,,,
"f1f8696d256889c0fe9962a5d32746e0	392ed9afd714e3c74767d0c4d3e3f477	1		""o produto foi entregue errado eu estou esperado contatos da loja para resolver a situa??o",,,,,,,,,,,,,,
" ""	2018/8/26 00:00	2018/8/28 01:26	""The product was delivered wrong I'm expected Store contacts to solve the situation",,,,,,,,,,,,,,
" ""	0",,,,,,,,,,,,,,
"04a86ddc8dc7a59bd1963915a046884e	29a73b04c3a24a3d00b7262ab67299ad	3		O tecido n?o ? bom.	2017/9/2 00:00	2017/9/3 02:00	The fabric is not good.	0",,,,,,,,,,,,,,
"a6b410acdd206ee3013fe27e7c5fc9d5	9b5f1d8f674dbded691812e5fe07db5c	5		Entregue antes do prazo. Muito bom o servi?o e o produto.	2017/12/28 00:00	2017/12/29 18:59	Delivered before the deadline. Very good service and product.	1",,,,,,,,,,,,,,
"55e9433bfac4ceecaf10330ecfe2106d	b4c035ccb21c24eac46fc9298084e1f7	5		R?pida na entrega. Objeto chegou em perfeito estado.	2017/5/31 00:00	2017/6/1 18:36	Fast on delivery. Object arrived in perfect condition.	1",,,,,,,,,,,,,,
"9a2d813e4ee6e5cdd0835d7c6d5acf4b	401de49ffa73d6f2b442357b6c84beab	5	super recomendo	muito bom	2018/7/10 00:00	2018/7/12 16:02	very good	1",,,,,,,,,,,,,,
"ac1f4abe90e839ba408aceb7feb7b054	4dd4fdc64737dc3f4472ceda049cb1ba	1	Produto n?o entregue	Fiz a compra de dois prudutos juntos e recebi somente um c?digo. Automaticamente achei q viaria os dois mas s? chegou um	2018/8/25 00:00	2018/8/25 22:10	I made the purchase of two pruditos together and received only one code. Automatically I thought I would see the two but only a	1",,,,,,,,,,,,,,
"95a54c31ea4585147f797a474e0fa595	8e1d33832d930d453a3a329a0fa4c604	4		""Bom dia! ",,,,,,,,,,,,,,
N?o quero aqui colocar a culpa na loja porque sei que o problema est? nos Correios," mas quero solucionar meu problema.""	2018/4/21 00:00	2018/4/23 15:14	""Good Morning!",,,,,,,,,,,,,
I do not want to put the fault in the store because I know the problem is in the post office," but I want to solve my problem.""	0",,,,,,,,,,,,,
"17a4d6c0ac3e65a93852ad72a359fa79	7d37bd17f502baa7c5a25453abcf9003	4		muitom bom o produto e o site recomendo sim....	2017/9/30 00:00	2017/10/2 17:03	Muitom good the product and the site I recommend yes ....	1",,,,,,,,,,,,,,
"2603153dd0b29d731cdba23b9a350834	67d8f4eb477222d7b5b81daa8e007bdd	1	Veio faltando PE?AS!!!!!	""Produto veio faltando pe?as", solicito outro com urg?ncia pois j? realizei o pagamento!,,,,,,,,,,,,,
Gostaria do contato," com urg?ncia. ""	2018/5/17 00:00	2018/5/21 20:20	""Product has missed pieces", I request another urgently because I already made the payment!,,,,,,,,,,,,
I would like the contact," urgently.""	1",,,,,,,,,,,,,
"767842293da7e287c70162b12bc46609	e94463ec887705d951724d52248d7855	3	Defeito do produto	O Ilhos veio com defeito.	2018/6/20 00:00	2018/6/22 22:23	The islands came faulty.	1",,,,,,,,,,,,,,
"d89976b18e0b4a2b60ff9ad76bbf36a1	93b590057f946fba0bb236c96d384a89	4	Bom	Muito bom	2018/6/10 00:00	2018/6/10 21:47	Very good	1",,,,,,,,,,,,,,
"9256232a07f2a45a6cb4a047de4f13b5	256c2127e05b924a7cbf69f95e3c4830	2	Pel?cula n?o ? de gel	A pelicula que informam como sendo de gel no an?ncio na verdade ? uma pel?cula comum de pl?stico.	2018/8/21 00:00	2018/8/22 03:32	The film that tells themselves as being gel in the ad in fact is a common plastic film.	1",,,,,,,,,,,,,,
"97ad8547e52d20791dd6827c7b857c56	a7d6661622ba254f0be9fa2c51d97253	5		Loja confi?vel!! Nota 10	2018/2/4 00:00	2018/2/4 22:00	Confident store !! Grade 10	1",,,,,,,,,,,,,,
"0bb6d2616f5648990eea8e083921cbcb	36fab5ed597c9dca017dfa0711e84687	5	recomendo com otimismo	""Uma entrega bem menos do que foi estipulado.Muito satisfeito",tanto com rela??o ao produto,"quanto a entrega""	2018/6/27 00:00	2018/6/29 01:43	""A very less than it was stipulated. Very satisfied"," both with relation to the product and delivery""	1",,,,,,,,,,,
"f60e942a213a57b16dee10b28b800468	8a7f0e6d9767d52a05dd48229e24d766	2		Estou aguardando instala??o do produto em loja especializada.	2017/2/4 00:00	2017/2/6 15:52	I am waiting for the product installation in a specialty store.	1",,,,,,,,,,,,,,
"e3a1d9d8ebf0457afebf74d4c2a735f8	ba726c9844d9393a779180c32dbfa0eb	5	Otimo	Rapido	2018/5/9 00:00	2018/5/14 12:57	Fast	1",,,,,,,,,,,,,,
"3dc1a097f2f5b5798e96e2dd0f35d928	b50261ba6fd497d968f45d9687e27e84	1		""na conta consta que o produto foi entregue mas at? o momento n?o ",,,,,,,,,,,,,,
entregue dia 26/03,"feito a reclama??o 30/03""	2017/3/29 00:00	2017/3/30 11:51	""In the account is that the product was delivered but so far no",,,,,,,,,,,,,
delivered on 26/03," made the complaint 30/03""	1",,,,,,,,,,,,,
"a4379204b87e1d13d1f6d0e6ea10ab32	a557df88b44a07cf9885eb897089f0f9	1		O produto entregue n?o corresponde ao produto que eu encomendei.	2018/3/8 00:00	2018/3/8 21:34	The delivered product does not match the product I ordered.	1",,,,,,,,,,,,,,
"913fcba4b696f8b8f4a4454e9f498452	9cd1a38b56d3067cee2bb38aaec7a267	5		""PRODUTO EXCELENTE ",CHEGOU ANTES DO PRAZO ,VEIO PERFEITO ,lannister UMA DICA NEM SEJA PRECISO PAGAR SERIA BOM INCLUIR UM EMBRULHO PARA OS PRODUTOS,,,,,,,,,,,
"PODIA SER UMA *OP??O PRESENTE*FICA DICA ""	2017/11/14 00:00	2017/11/17 12:43	""Excellent product", arrived before the deadline, came perfect, lannister a tip does not need to pay would be good to include a package for the products,,,,,,,,,,,
"Could be a * gift option * gets tip""	1",,,,,,,,,,,,,,
"4a02cdb5ae44b765695161891f9aaada	9f5bd892aa4c461b116e5c163f16b40a	1		""Se a loja n?o tem a responsabilidade de entregar os produtos por que continua no site da baratheon","pois j? liguei v?rias vezes na baratheon q disse q eles entrariam em contato ""	2018/3/14 00:00	2018/3/16 11:05	""If the store has no responsibility to deliver the products because it continues on the baratheon's website"," because I already called Baratheon several times said that they would contact""	1",,,,,,,,,,,,
"061fe812623750a321d1137115ae4b76	63395e53d28e53559462a08ceb1b2df6	5	Gratid?o	Grato pela entrega r?pida e pelo produto correto!	2018/8/17 00:00	2018/8/20 10:21	Thank you for fast delivery and the correct product!	1",,,,,,,,,,,,,,
"6bc5d6697ddfbc8063aedc3363c81730	de2ae79d51e271f2e078baca93a2fb05	5		Produto de qualidade	2018/3/16 00:00	2018/3/18 13:21	Quality product	1",,,,,,,,,,,,,,
"b0d8788eb7061ef34d0da91411155a69	a08e444c29fa117e22e5408c3ffd6646	4		""recebi r?pido",otimo produto,"recomendo s? achei o frete caro.""	2018/7/6 00:00	2018/7/8 17:11	""I got fast", great product," I recommend only I found the freight expensive.""	1",,,,,,,,,,
"a6d5c82d5e66520fa273e362b053b294	941019ce2dd2c6e0283d3dd469b1c5a0	4		""N?o fiquei totalmente satisfeita porque esse produto n?o foi entregue na minha resid?ncia"," pois tive que me dirigir at? o correio para retirar a mercadoria. ""	2017/4/28 00:00	2017/4/29 03:34	I was not totally satisfied because this product was not delivered to my residence because I had to address myself to the mail to withdraw the merchandise.	0",,,,,,,,,,,,,
"40c306bf6f6b0913b07a41254ccd4131	537be38441cb6b55c59979427abe99ef	5		I love like to buy in this site.	2017/11/1 00:00	2017/11/1 20:28	I Love Like to buy in this site.	1",,,,,,,,,,,,,,
"71ad01ddd18976bf701854e8b6cdee2d	fee9afa24ed743a26803c4d03e8ba5e1	5		Tudo foi entregue em perfeito estado !Antes do prazo de entrega !	2018/1/10 00:00	2018/1/11 00:22	Everything was delivered in perfect condition! Before delivery time!	1",,,,,,,,,,,,,,
"f6cc469a05a57701d542654ea128c133	1e7aa16222b1c59810585e0dc2bf73ed	5	Parab?ns	""Muito bom bem espec?ficado na descri??o", produto chegou no prazo sem defeito," s? n?o chegou antes por demora da ag?ncia dos Correios. Parab?ns.""	2018/4/25 00:00	2018/4/27 17:04	""Very good well-specified in the description", product has reached without defect," just did not arrive before for the delay of the Post Office. Congratulations.""	1",,,,,,,,,,
"439efbdafb1f5e6d1df0d831f175e22b	3f1d249edba2aa6c515b7d62c5b0641f	5		""O produto chegou beem antes do prazo", bem embalado e sem problemas," recomendo o vendedor""	2017/6/20 00:00	2017/6/21 03:59	""The product has come before the deadline", well packaged and without problems," I recommend the seller""	1",,,,,,,,,,
"a8f9ee4117a3ad781539a116bc507f9d	9de38c42ea4d33af19aac6c4d6c4b146	5	Muito Bom	Excelente produto e entrega r?pida	2018/6/20 00:00	2018/6/20 15:43	Excellent product and fast delivery	1",,,,,,,,,,,,,,
"497bc5acd1f8ae1ef4b9d436d1aab37b	6a4d031d68d8f41c14ee7cd194023800	5		Produto de qualidade e chegou muito r?pido! Recomendo!	2017/5/23 00:00	2017/5/24 16:26	Quality product and arrived very fast! I recommend!	1",,,,,,,,,,,,,,
"e9decc182db01f37f414941a5b2ccf5a	26d68d1f4cc791daedd467b3519ed476	2		Produto de muito baixa qualidade	2017/9/21 00:00	2017/9/24 00:32	Product of very low quality	1",,,,,,,,,,,,,,
"5386cb132291e4a9a8f61d23d6cf54a4	9ae90d0ae423d9ac6caad40cd7a6af6b	5	Recomendo	Muito boa loja e seria no mercado.	2018/8/1 00:00	2018/8/3 16:23	Very good shop and it would be on the market.	1",,,,,,,,,,,,,,
"6e4dd71b65928852f9a1e62274d1e973	0ab4790a52443a30df72f298b03077db	5		""entrega rapida e produto veio em perfeito estado"," comprarei de novo""	2017/8/8 00:00	2017/8/10 19:33	""fast delivery and product came in perfect condition"," I will buy again""	1",,,,,,,,,,,,
"8a5b165a183e522fd98d05a11e180405	9a56a27f9e40fe95b274a5e618b798c7	5		Entrega r?pida	2017/10/21 00:00	2017/10/21 20:30	Fast delivery	0",,,,,,,,,,,,,,
"3079f0c3d656a9f389e581f5821b8226	b523ce1995c46d7ad970da56cbf867e1	2	Veio outro produto	Comprei uma pel?cola do Moto Z2 Play e veio do Asus ZenFone 4 Selfie. Os tamanhos de tela s?o diferentes. Sacanagem.	2018/8/7 00:00	2018/8/10 11:15	I bought a pelican motorcycle Z2 Play and came from Asus Zenfone 4 Selfie. Screen sizes are different. Slutty.	1",,,,,,,,,,,,,,
"7e5421a77d4219aec21b24ebd8530a83	b53daded44cdc3c3f3e1962c34ebdbf2	5	Cabeceira solteiro	Chegou antes mesmo do previsto.. amei a cabeceira melhor do que esperado	2018/8/23 00:00	2018/8/24 02:49	Arrived before the planned .. I loved the header better than expected	1",,,,,,,,,,,,,,
"0820469bf3a2e9944be2d291eff79b8d	e167837b2967616b88c23b061b9d32b6	5		MUITO BOM.	2017/5/17 00:00	2017/5/20 12:48	VERY GOOD.	1",,,,,,,,,,,,,,
"7de6dc79156edb73422c0c60f5f3bfd9	0a3181424fe55b41f1f0d53150c6523f	5		""Comprei para minha m?e"," ela amou e chegou antes do prazo.""	2018/1/11 00:00	2018/1/12 00:33	""I bought for my mother"," she loved and arrived before the deadline.""	1",,,,,,,,,,,,
"6cc86540aae3a6bb5a4483d1bebdfc59	182fb1824c0cd548ce120c6108630e37	5		""Rel?gio lindo"," entrega bem antes do prazo.""	2018/2/21 00:00	2018/2/22 11:45	""Beautiful watch"," delivery well before the deadline.""	1",,,,,,,,,,,,
"a013b1984eb586c597633b8a48c7e332	2c203f4297ffa221e33a90171c24249d	5		""Otimo produto"," chegou antes do esperado.""	2018/2/8 00:00	2018/2/9 02:16	""Great product"," arrived before expected.""	1",,,,,,,,,,,,
"bea940cc1c77cabb31b65022046db59b	4d315c56f2d8d8d27bf1a1365d41c923	4	Recomendo	""Comprei de presente para minha filha"," ela gostou muito. ? um produto muito f?cil de montar. Chegou dentro do prazo..""	2018/7/24 00:00	2018/7/24 21:07	""I bought my daughter's gift"," she liked it a lot. It is a very easy to ride product. Arrived on the deadline ..""	1",,,,,,,,,,,,
"c72f0047c8536e476c62aec4d5654efd	68a55342d14fa00a20d909260f000545	4		ate aqui tudo tudo perfeito muito bom	2018/2/15 00:00	2018/2/16 10:33	up here everything everything perfect very good	1",,,,,,,,,,,,,,
"3163f181a888c2a1ab13a5c69334358d	d4de2f5093e11fecfa11da7ea4a09a21	2		""Chegou"," mas somente a caminha. Estou no aguardo da coleira e do bebedor. Por enquanto nem me avisaram que seria enviado depois. Nem um contato da parte dos vendedores. ""	2017/9/5 00:00	2017/9/5 20:33	""It arrived"," but only the walk. I'm waiting for the collar and the drinker. For now they did not warn me that it would be sent later. Not a contact from the part of the sellers.""	1",,,,,,,,,,,,
"41ce707d280b6c895cbf315187ac2573	c3268641873c510f155cf452759b1ace	5		ATENDIMENTO EXCELENTE	2017/9/12 00:00	2017/9/13 13:46	EXCELENT RECEPTION	1",,,,,,,,,,,,,,
"65e3d04aef73660b0b2145ef3d5762cd	639136e1c9d70479de8dfa922ad2cf85	5		A entrega atrasou	2018/2/9 00:00	2018/2/11 18:10	Delivery delayed	0",,,,,,,,,,,,,,
"44f02f50299a9a7e3829e15436f4c8c9	c2cf7a378143a3cc8bcd7c1cacbc3f8c	5		OK	2017/10/17 00:00	2017/10/18 12:01	OK	1",,,,,,,,,,,,,,
"2ec0cb67debf5b1fa3ba72f9c173ebbb	1a35a638a0ccea24d66ae229e2d5d9d8	4		Entregue dentro do prazo e bom pre?o.	2017/11/19 00:00	2017/11/20 14:08	Delivered within the deadline and good price.	1",,,,,,,,,,,,,,
"fb0335a8e2c0d6889df5fecacf2d745f	e406f3cf4b3e23077d22eb4346d6471c	4	Parab?ns	S? achei a b?blia um pouco cara pelo tamanho	2018/8/21 00:00	2018/8/22 04:03	I only found the Bible a little expensive for the size	1",,,,,,,,,,,,,,
"2781351202288b5687ddbf45393dbdec	1e54ddebe12a41afeba0ff4dff0613f8	5		lindo! entrega rapida!	2017/10/14 00:00	2017/10/16 18:46	Gorgeous! fast delivery!	1",,,,,,,,,,,,,,
"d314664021ae76ad5cd79e7924b9f46c	8deef23d1fd8c6c5f9f3d449baec0648	1		""Comprei 4 itens", por?m, chegou somente 1, o pior ? que com a nota fiscal dos 4 que eu havia comprado como se naquela embalagem estivesse todos itens. ,,,,,,,,,,,
,,,,,,,,,,,,,,
Demora na resolu??o do problema ocorrido.,,,,,,,,,,,,,,
"	2018/3/6 00:00	2018/3/7 15:52	I bought 4 items", however, only arrived 1, the worst thing is that with the invoice of the 4 that I had bought as if in that package was all items.,,,,,,,,,,,
,,,,,,,,,,,,,,
It takes time to solve the problem occurred.,,,,,,,,,,,,,,
"	0
67b904152357c308d2e625bfe449f043	57261741e78d278aab2b462220b787f8	4	Bom	Entregou no prazo", recomendo.,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"	2018/7/27 00:00	2018/7/28 01:25	He delivered on the deadline", I recommend.,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"	1
27f6e287869dd8dd5fe9c9942fcd5bad	7ba6bafa2332bb4f844e2a2a29946773	4		Gostei da luva"," pre?o acess?vel e entrega r?pida!""	2017/8/8 00:00	2017/8/11 13:39	""I liked the glove"," affordable price and fast delivery!""	1",,,,,,,,,,,,
"9de30ce8cb2868c02837597328ba7331	44f720ecff743e26f1e3389c21fa89d2	5		Veio certinho	2018/3/23 00:00	2018/3/23 14:55	Come right	1",,,,,,,,,,,,,,
"9a8df2e4464fb7a7de8e3e344ea2926b	2ce193276df0831b86cf55d9c47ce8a8	1	Horr?vel!!	""Produto de p?ssima qualidade", nada haver com a foto. A saia n?o ? reta igual na foto, fica cheia de pregas. N?o compram," s? queria o meu dinheiro de volta!!!""	2018/7/24 00:00	2018/7/25 18:08	""Product of poor quality", nothing to do with the photo. The skirt is not equal straight in the photo, it gets full of folds. Do not buy," I just wanted my money back !!!""	1",,,,,,,,
"05f8a80e5ff8859884b5be7ba770df31	37f48a21c9c1cd7784eee9e1c6a91e5b	5	Muito bom	Muito bom	2018/5/19 00:00	2018/5/20 17:26	Very good	1",,,,,,,,,,,,,,
"538d7b134f700a8bf47a96605544e4a0	b60358f8d4534fb99bb8d06929e1b02f	1		""NA DESCRI??O INFORMA QUE S?O 03 UNIDADES DO PRODUTO", POR?M S?O 3 ITENS:UM GUARDANAPO DE MESA+01 GUARDANAPO DE BOCA+01 ANEL = O GUARDANAPO DE MESA ? SUPER PEQUENO," NAO CABE NEM UM PRATO EM CIMA. ""	2017/3/8 00:00	2017/3/8 23:41	""In the description informs that it is 03 units of the product", but it is 3 items: a table napkin + 01 mouth napkin + 01 ring = the table napkin is super small," it does not fit or a plate on top.""	1",,,,,,,,,,
"7c80e9e0719e63060b1ea6b877c4e499	d5413af9e6a487fb5ebbee25ae9495cd	4		Produto de ?tima qualidade	2018/1/20 00:00	2018/1/26 15:08	Good quality product	1",,,,,,,,,,,,,,
"05a233b06f1039568c736b14099babb1	b69d93eb408ba1dbb0f56f69817a6ac4	5		""Produto de boa qualidade"," recomendo...""	2017/9/27 00:00	2017/9/29 21:33	""Good quality product"," I recommend ...""	1",,,,,,,,,,,,
"1f80ddc1e47fa27e028f8d94684375d8	3967044b1f033a8b079e050cf79b2586	5		Otimo	2017/12/6 00:00	2017/12/12 11:03	Excellent	1",,,,,,,,,,,,,,
"89d93be97fc46e7b974e2e3fc68bb7d4	43f637f4ddf1f51c9a9ab9a34856d259	5		""Muito bom produto"," recomendo.""	2018/2/20 00:00	2018/2/21 00:00	""Very good product"," I recommend.""	1",,,,,,,,,,,,
"9094a7840ca663a7c333d58dd86a1df1	5c94016e2e826e386554fe7e183161e0	4		Chegou antes do prazo muito bom bem embrulhado	2017/7/25 00:00	2017/7/27 00:33	Arrived before the deadline very good well wrapped	1",,,,,,,,,,,,,,
"3f4391b3362b78176c417b21fe9c561f	7891c58fcaf852455c9b8ed210e31a4c	5		Satisfeito	2017/9/2 00:00	2017/9/3 13:09	Pleased	1",,,,,,,,,,,,,,
"7e4f821a651016b6374962f80062450f	7b3eaa9c1b740e4f097d60f54aa44ede	5	Agradecemos	Tudo maravilhoso muito obrigada	2018/7/14 00:00	2018/7/14 09:51	""Everything wonderful"," thank you.""	1",,,,,,,,,,,,,
"ce95385a320a777358c3d2e209438b38	4daf6e58465b705648162ccaa80a9ce1	5		?timo	2018/5/22 00:00	2018/5/25 13:22	Excellent	1",,,,,,,,,,,,,,
"7f0d9c353182a1634c954cd5a82c5fd7	e4cb234bf724fa255f0ecd4d95f72a9f	5	Qualidade ?timo!	Produto excelente!!! Chegou muito r?pido!	2018/8/21 00:00	2018/8/22 00:08	Excellent product!!! It arrived very fast!	1",,,,,,,,,,,,,,
"b0991e2673cd0b872a40dac5f44187e8	03f4fbe820830f14931ffa4631cb0912	2		""Fiz o pedido de 2 un do mesmo produto", foi enviado em pacotes diferentes," ficando sem rastreio.""	2018/2/6 00:00	2018/2/9 10:03	""I made the request of 2 un of the same product", was sent in different packages," getting no screening.""	1",,,,,,,,,,
"8fc1b852ff6711891cf819b1c262f8aa	82121ebedf0f27bfb35630958489c7ea	5	?timo produto	Tudo entregue antes do prazo	2018/6/28 00:00	2018/6/30 18:52	All delivered before the deadline	0",,,,,,,,,,,,,,
"7c788ff72ed42f56481b6f6829226fb0	d459a5cd21218ae140bbdf31aea15fa0	5		""Entrega super rapida "," menos de 10 dias""	2018/4/4 00:00	2018/4/4 10:07	""Super fast delivery"," less than 10 days""	0",,,,,,,,,,,,
"c3e506fab50a7d415d274dbfef161309	419de35b9f49a3e9822b8f09116cdea2	1		N?o recebi o produto comprado h? mais de 20 dias	2018/1/27 00:00	2018/1/30 02:53	I have not received the product purchased for more than 20 days	1",,,,,,,,,,,,,,
"765e77727f9e2f992854535a9679952b	50dfd1d8502e5ef282d85dd49cee6db5	1	Vendedor Horrivel	""O produto teve o pagamento aprovado 1 dia depois do pagamento"," porem o vendedor esperou 6 dias depois para enviar faltando apenas 1 dia para vencer o prazo de entrega e o produto n?o chegou ainda.""	2018/8/2 00:00	2018/8/2 12:24	""The product had the payment approved 1 day after payment"," but the seller waited 6 days later to send missing only 1 day to win the delivery time and the product has not yet arrived.""	0",,,,,,,,,,,,
"3a640257ba1d1911f2249a72f0a2f9f4	c51ac8cd56af613cfb3e2c369123b13e	5	?timo	Adorei	2018/7/31 00:00	2018/8/2 22:42	I loved it	1",,,,,,,,,,,,,,
"b8322bba800f6277c3ae850a3e75c204	a73decd86173a2da359011bebf8e4ac4	5		O produto chegou antes do prazo esperado.	2017/4/6 00:00	2017/4/6 16:49	The product has come before the expected deadline.	1",,,,,,,,,,,,,,
"bcffa3e7c6606af5e9889ca27ef49642	adb868b8d7d0bd7fa24ed186543075ca	4		""Gostei muito dos produtos"," chegaram 9 dias antes do prazo. Recomendo a loja""	2017/8/9 00:00	2017/8/11 01:04	""I really liked the products"," there were 9 days before the deadline. Recommend the store""	1",,,,,,,,,,,,
"065a274e4384a233c5cd44baea60ae2e	940732b8dc54f854975ffb339263bcd6	2		""Paguei frete", por?m n?o recebi meu produto, tive que retirar na ag?ncia dos correios. Acho que deveriam ter um pouco de boa vontade nas entregas e fazer o correto," entregar a mercadoria.""	2017/10/25 00:00	2017/10/26 19:55	""I paid freight", but I did not receive my product, I had to remove it at the Post Office. I think they should have a little goodwill in deliveries and do the right one," deliver the merchandise.""	1",,,,,,,,
"007212b1303d5f6b6207d9143e5a668b	bdf2232a3cc316d1649fc8faabec0f21	4		""Entrega no prazo"," obrigado.""	2017/12/15 00:00	2017/12/15 19:36	""Delivery on time"," thank you.""	1",,,,,,,,,,,,
"6cd2626a614f2d0c8034b8a37fc95d0b	149e467b7d8c16156fa0810e8b4e1e8a	4		Foi minha primeira compra dessa forma por iso n?o d? para fazer uma avalia??o exata	2017/4/18 00:00	2017/4/20 23:24	It was my first purchase that way by ISO can not make an exact evaluation	1",,,,,,,,,,,,,,
